source_file,page_idx,page_width,page_height,block_idx,block_x0,block_y0,block_x1,block_y1,line_idx,line_x0,line_y0,line_x1,line_y1,word_idx,text,confidence,word_x0,word_y0,word_x1,word_y1,word_objectness,crop_angle,crop_angle_confidence,sentence
frame_000280.json,0,290,1400,0,0.00390625,0.6791487068965517,0.1611328125,0.7828663793103448,0,0.00390625,0.6791487068965517,0.1611328125,0.7828663793103448,0,gnments,0.9998369216918945,0.00390625,0.693292025862069,0.091796875,0.7828663793103448,0.8421064019203186,0,,gnments to lear
frame_000282.json,0,290,1400,0,0.009765625,0.6791487068965517,0.16015625,0.7781519396551724,0,0.009765625,0.6791487068965517,0.16015625,0.7781519396551724,0,nments,0.9999966621398926,0.009765625,0.6885775862068966,0.0888671875,0.7781519396551724,0.7705255746841431,0,,nments to lear
frame_000285.json,0,290,1400,0,0.005859375,0.6791487068965517,0.162109375,0.7828663793103448,0,0.005859375,0.6791487068965517,0.162109375,0.7828663793103448,0,nments,0.9999943971633911,0.005859375,0.6885775862068966,0.083984375,0.7781519396551724,0.7732118368148804,0,,nments to lean
frame_000286.json,0,290,1400,0,0.0068359375,0.6838631465517242,0.1611328125,0.7781519396551724,0,0.0068359375,0.6838631465517242,0.1611328125,0.7781519396551724,0,nments,0.9999141693115234,0.0068359375,0.6885775862068966,0.08203125,0.7781519396551724,0.7604554295539856,0,,nments to learr
frame_000290.json,0,290,1400,0,0.0048828125,0.6791487068965517,0.1611328125,0.7828663793103448,0,0.0048828125,0.6791487068965517,0.1611328125,0.7828663793103448,0,ments,0.9832593202590942,0.0048828125,0.6885775862068966,0.0771484375,0.7781519396551724,0.78457111120224,0,,ments to learn
frame_000292.json,0,290,1400,0,0.0009765625,0.6791487068965517,0.1572265625,0.7828663793103448,0,0.0009765625,0.6791487068965517,0.1572265625,0.7828663793103448,0,oments,0.685492217540741,0.0009765625,0.6885775862068966,0.072265625,0.7781519396551724,0.8114256262779236,0,,oments to learn
frame_000293.json,0,290,1400,0,0.0009765625,0.6791487068965517,0.15625,0.7828663793103448,0,0.0009765625,0.6791487068965517,0.15625,0.7828663793103448,0,ments,0.994901180267334,0.0009765625,0.6885775862068966,0.0712890625,0.7781519396551724,0.8514862060546875,0,,ments to learn
frame_000700.json,0,290,1400,0,0.0009765625,0.03327047413793105,0.3369140625,0.3915678879310345,0,0.10546875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9754472374916077,0.10546875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8343481421470642,0,,WIZARD
frame_000700.json,0,290,1400,0,0.0009765625,0.03327047413793105,0.3369140625,0.3915678879310345,1,0.0009765625,0.2878502155172414,0.3369140625,0.3915678879310345,0,our,0.9775360226631165,0.0009765625,0.2972790948275862,0.0390625,0.3868534482758621,0.7293418645858765,0,,our player character's dormitory
frame_000701.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.10546875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999834299087524,0.10546875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8158547282218933,0,,WIZARD
frame_000701.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9967033267021179,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7938824892044067,0,,our player character's dormitory
frame_000702.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999245405197144,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8054161071777344,0,,WIZARD
frame_000702.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,1,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0,sta,0.9616537690162659,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0.6726158857345581,0,,sta
frame_000702.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988880753517151,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7494340538978577,0,,our player character's dormitory
frame_000703.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999245405197144,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8051474690437317,0,,WIZARD
frame_000703.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,1,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0,sta,0.9616537690162659,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0.6726158857345581,0,,sta
frame_000703.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988880753517151,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7518749833106995,0,,our player character's dormitory
frame_000704.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999245405197144,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8048579096794128,0,,WIZARD
frame_000704.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,1,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0,sta,0.9616537690162659,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0.6726158857345581,0,,sta
frame_000704.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988880753517151,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.74994957447052,0,,our player character's dormitory
frame_000705.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999245405197144,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8053650856018066,0,,WIZARD
frame_000705.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,1,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0,sta,0.9616537690162659,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0.6726158857345581,0,,sta
frame_000705.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988880753517151,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7484134435653687,0,,our player character's dormitory
frame_000706.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999245405197144,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8052288889884949,0,,WIZARD
frame_000706.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,1,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0,sta,0.9616537690162659,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0.6726158857345581,0,,sta
frame_000706.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988880753517151,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.747622013092041,0,,our player character's dormitory
frame_000707.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999245405197144,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8052423596382141,0,,WIZARD
frame_000707.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,1,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0,sta,0.9616537690162659,0.7998046875,0.18884698275862066,0.8388671875,0.2878502155172414,0.6726158857345581,0,,sta
frame_000707.json,0,290,1400,0,0.0,0.03327047413793105,0.8388671875,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9989684820175171,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7446587085723877,0,,our player character's dormitory
frame_000708.json,0,290,1400,0,0.0,0.03327047413793105,0.8515625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999459981918335,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8062071800231934,0,,WIZARD
frame_000708.json,0,290,1400,0,0.0,0.03327047413793105,0.8515625,0.40099676724137934,1,0.7978515625,0.1841325431034483,0.8515625,0.2972790948275862,0,Star,0.9631809592247009,0.7978515625,0.1841325431034483,0.8515625,0.2972790948275862,0.7642501592636108,0,,Star
frame_000708.json,0,290,1400,0,0.0,0.03327047413793105,0.8515625,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9989950060844421,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7546120882034302,0,,our player character's dormitory
frame_000709.json,0,290,1400,0,0.0,0.03327047413793105,0.8251953125,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999459981918335,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8064143061637878,0,,WIZARD
frame_000709.json,0,290,1400,0,0.0,0.03327047413793105,0.8251953125,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9989950060844421,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7539584040641785,0,,our player character's dormitory
frame_000710.json,0,290,1400,0,0.0,0.03327047413793105,0.8115234375,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999459981918335,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8068122267723083,0,,WIZARD
frame_000710.json,0,290,1400,0,0.0,0.03327047413793105,0.8115234375,0.40099676724137934,2,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9987894892692566,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7412242293357849,0,,our player character's dormitory
frame_000711.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999473094940186,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8017356991767883,0,,WIZARD
frame_000711.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988777041435242,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7374001145362854,0,,our player character's dormitory
frame_000712.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999468326568604,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8029575347900391,0,,WIZARD
frame_000712.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9986830353736877,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.754536509513855,0,,our player character's dormitory
frame_000713.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999468326568604,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8029575347900391,0,,WIZARD
frame_000713.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9986830353736877,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.754536509513855,0,,our player character's dormitory
frame_000714.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999626874923706,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8015680909156799,0,,WIZARD
frame_000714.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9986810088157654,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7508849501609802,0,,our player character's dormitory
frame_000715.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999626874923706,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8015680909156799,0,,WIZARD
frame_000715.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9986810088157654,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7508849501609802,0,,our player character's dormitory
frame_000716.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999626874923706,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8015680909156799,0,,WIZARD
frame_000716.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9986810088157654,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7508849501609802,0,,our player character's dormitory
frame_000717.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999626874923706,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8015680909156799,0,,WIZARD
frame_000717.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9986810088157654,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7508849501609802,0,,our player character's dormitory
frame_000718.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999629259109497,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8050075173377991,0,,WIZARD
frame_000718.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985463619232178,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7580314874649048,0,,our player character's dormitory
frame_000719.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999643564224243,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8040587902069092,0,,WIZARD
frame_000719.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985463619232178,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7585040330886841,0,,our player character's dormitory
frame_000720.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999643564224243,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8041711449623108,0,,WIZARD
frame_000720.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985463619232178,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7580569386482239,0,,our player character's dormitory
frame_000721.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999643564224243,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8041711449623108,0,,WIZARD
frame_000721.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985463619232178,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7580569386482239,0,,our player character's dormitory
frame_000722.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999603033065796,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8075188398361206,0,,WIZARD
frame_000722.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988440275192261,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7462605237960815,0,,our player character's dormitory
frame_000723.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999591112136841,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8080995082855225,0,,WIZARD
frame_000723.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988440275192261,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7415280342102051,0,,our player character's dormitory
frame_000724.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999591112136841,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8080995082855225,0,,WIZARD
frame_000724.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988440275192261,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7415280342102051,0,,our player character's dormitory
frame_000725.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999591112136841,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8080995082855225,0,,WIZARD
frame_000725.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9988440275192261,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.7415280342102051,0,,our player character's dormitory
frame_000726.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999322891235352,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8063676953315735,0,,WIZARD
frame_000726.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985710382461548,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.756550133228302,0,,our player character's dormitory
frame_000727.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999322891235352,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8063676953315735,0,,WIZARD
frame_000727.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985710382461548,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.756550133228302,0,,our player character's dormitory
frame_000728.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999322891235352,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8063676953315735,0,,WIZARD
frame_000728.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985710382461548,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.756550133228302,0,,our player character's dormitory
frame_000729.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,0,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0,WIZARD,0.9999322891235352,0.1044921875,0.03327047413793105,0.1943359375,0.1228448275862069,0.8063676953315735,0,,WIZARD
frame_000729.json,0,290,1400,0,0.0,0.03327047413793105,0.3369140625,0.40099676724137934,1,0.0,0.2878502155172414,0.3369140625,0.40099676724137934,0,our,0.9985710382461548,0.0,0.3019935344827586,0.0400390625,0.3962823275862069,0.756550133228302,0,,our player character's dormitory
